ID,type
DR4_3_STRIPE82-0119_0066099,1.0
DR4_3_STRIPE82-0119_0068981,1.0
DR4_3_STRIPE82-0119_0072105,1.0
DR4_3_STRIPE82-0119_0071559,1.0
DR4_3_STRIPE82-0119_0066360,1.0
DR4_3_STRIPE82-0035_0015875,0.0
DR4_3_STRIPE82-0035_0016423,0.0
DR4_3_STRIPE82-0035_0017044,0.0
DR4_3_STRIPE82-0035_0017160,0.0
DR4_3_STRIPE82-0035_0018224,0.0
DR4_3_STRIPE82-0035_0018928,0.0
DR4_3_STRIPE82-0035_0019075,0.0
DR4_3_STRIPE82-0035_0019208,0.0
DR4_3_STRIPE82-0035_0019257,0.0
DR4_3_STRIPE82-0035_0019263,0.0
DR4_3_STRIPE82-0035_0019574,0.0
DR4_3_STRIPE82-0035_0019899,0.0
DR4_3_STRIPE82-0035_0020528,0.0
DR4_3_STRIPE82-0035_0020661,0.0
DR4_3_STRIPE82-0035_0020863,0.0
DR4_3_STRIPE82-0035_0020866,0.0
DR4_3_STRIPE82-0035_0021028,0.0
DR4_3_STRIPE82-0035_0021273,0.0
DR4_3_STRIPE82-0035_0021654,0.0
DR4_3_STRIPE82-0035_0021933,0.0
DR4_3_STRIPE82-0035_0021962,0.0
DR4_3_STRIPE82-0035_0022000,0.0
DR4_3_STRIPE82-0035_0022287,0.0
DR4_3_STRIPE82-0035_0029908,0.0
DR4_3_STRIPE82-0035_0028991,0.0
DR4_3_STRIPE82-0035_0029539,0.0
DR4_3_STRIPE82-0035_0029617,0.0
DR4_3_STRIPE82-0035_0017370,1.0
DR4_3_STRIPE82-0035_0017429,1.0
DR4_3_STRIPE82-0035_0018577,0.0
DR4_3_STRIPE82-0035_0019784,0.0
DR4_3_STRIPE82-0035_0020278,0.0
DR4_3_STRIPE82-0035_0023469,0.0
DR4_3_STRIPE82-0035_0023936,0.0
DR4_3_STRIPE82-0035_0024291,0.0
DR4_3_STRIPE82-0035_0024613,0.0
DR4_3_STRIPE82-0035_0024729,0.0
DR4_3_STRIPE82-0035_0025099,0.0
DR4_3_STRIPE82-0035_0025475,0.0
DR4_3_STRIPE82-0035_0026762,0.0
DR4_3_STRIPE82-0035_0026841,0.0
DR4_3_STRIPE82-0035_0026926,0.0
DR4_3_STRIPE82-0035_0027370,0.0
DR4_3_STRIPE82-0035_0027812,0.0
DR4_3_STRIPE82-0035_0027871,0.0
DR4_3_STRIPE82-0035_0028418,0.0
DR4_3_STRIPE82-0035_0028981,0.0
DR4_3_STRIPE82-0035_0029615,0.0
DR4_3_STRIPE82-0035_0032566,0.0
DR4_3_STRIPE82-0035_0033475,0.0
DR4_3_STRIPE82-0035_0034687,0.0
DR4_3_STRIPE82-0035_0035863,0.0
DR4_3_STRIPE82-0035_0027295,0.0
DR4_3_STRIPE82-0035_0027569,0.0
DR4_3_STRIPE82-0035_0027304,1.0
DR4_3_STRIPE82-0035_0027641,1.0
DR4_3_STRIPE82-0022_0014764,1.0
DR4_3_STRIPE82-0022_0011149,0.0
DR4_3_STRIPE82-0022_0011190,0.0
DR4_3_STRIPE82-0022_0013175,0.0
DR4_3_STRIPE82-0022_0014127,0.0
DR4_3_STRIPE82-0022_0014275,0.0
DR4_3_STRIPE82-0022_0014321,0.0
DR4_3_STRIPE82-0022_0014457,0.0
DR4_3_STRIPE82-0022_0014931,0.0
DR4_3_STRIPE82-0022_0015341,0.0
DR4_3_STRIPE82-0022_0015360,0.0
DR4_3_STRIPE82-0022_0015720,0.0
DR4_3_STRIPE82-0022_0015938,0.0
DR4_3_STRIPE82-0022_0016314,0.0
DR4_3_STRIPE82-0022_0016496,0.0
DR4_3_STRIPE82-0022_0016634,0.0
DR4_3_STRIPE82-0022_0016731,0.0
DR4_3_STRIPE82-0022_0016955,0.0
DR4_3_STRIPE82-0022_0016971,0.0
DR4_3_STRIPE82-0022_0022872,0.0
DR4_3_STRIPE82-0022_0028437,0.0
DR4_3_STRIPE82-0022_0029682,0.0
DR4_3_STRIPE82-0022_0016159,0.0
DR4_3_STRIPE82-0022_0016223,0.0
DR4_3_STRIPE82-0022_0016280,0.0
DR4_3_STRIPE82-0022_0015210,0.0
DR4_3_STRIPE82-0118_0037076,1.0
DR4_3_STRIPE82-0118_0037470,1.0
DR4_3_STRIPE82-0118_0037755,1.0
DR4_3_STRIPE82-0118_0028522,0.0
DR4_3_STRIPE82-0118_0033035,0.0
DR4_3_STRIPE82-0118_0033632,0.0
DR4_3_STRIPE82-0118_0033744,0.0
DR4_3_STRIPE82-0118_0035031,0.0
DR4_3_STRIPE82-0118_0035837,0.0
DR4_3_STRIPE82-0118_0035890,0.0
DR4_3_STRIPE82-0118_0036763,0.0
DR4_3_STRIPE82-0118_0037133,0.0
DR4_3_STRIPE82-0118_0037877,0.0
DR4_3_STRIPE82-0118_0038316,0.0
DR4_3_STRIPE82-0118_0039051,0.0
DR4_3_STRIPE82-0118_0040026,0.0
DR4_3_STRIPE82-0118_0040106,0.0
DR4_3_STRIPE82-0118_0040416,0.0
DR4_3_STRIPE82-0118_0041096,0.0
DR4_3_STRIPE82-0118_0041372,0.0
DR4_3_STRIPE82-0118_0042325,0.0
DR4_3_STRIPE82-0118_0042792,0.0
DR4_3_STRIPE82-0118_0043005,0.0
DR4_3_STRIPE82-0118_0037172,0.0
DR4_3_STRIPE82-0144_0012818,0.0
DR4_3_STRIPE82-0144_0013280,0.0
DR4_3_STRIPE82-0144_0013569,0.0
DR4_3_STRIPE82-0144_0011410,0.0
DR4_3_STRIPE82-0144_0011818,0.0
DR4_3_STRIPE82-0144_0013947,0.0
DR4_3_STRIPE82-0144_0014171,0.0
DR4_3_STRIPE82-0144_0014186,0.0
DR4_3_STRIPE82-0144_0015471,0.0
DR4_3_STRIPE82-0144_0015571,0.0
DR4_3_STRIPE82-0144_0016080,0.0
DR4_3_STRIPE82-0144_0016501,0.0
DR4_3_STRIPE82-0144_0017757,0.0
DR4_3_STRIPE82-0146_0007786,0.0
DR4_3_STRIPE82-0146_0011687,0.0
DR4_3_STRIPE82-0146_0012541,0.0
DR4_3_STRIPE82-0146_0014631,0.0
DR4_3_STRIPE82-0146_0007816,0.0
DR4_3_STRIPE82-0144_0010697,1.0
DR4_3_STRIPE82-0144_0009592,1.0
DR4_3_STRIPE82-0144_0009992,1.0
DR4_3_STRIPE82-0069_0046912,1.0
DR4_3_STRIPE82-0069_0050714,1.0
DR4_3_STRIPE82-0069_0036367,0.0
DR4_3_STRIPE82-0069_0037488,0.0
DR4_3_STRIPE82-0069_0038003,0.0
DR4_3_STRIPE82-0069_0038195,0.0
DR4_3_STRIPE82-0069_0042041,0.0
DR4_3_STRIPE82-0069_0043254,0.0
DR4_3_STRIPE82-0069_0045142,0.0
DR4_3_STRIPE82-0069_0045560,0.0
DR4_3_STRIPE82-0069_0046879,0.0
DR4_3_STRIPE82-0069_0049828,0.0
DR4_3_STRIPE82-0070_0002234,0.0
DR4_3_STRIPE82-0070_0003252,0.0
DR4_3_STRIPE82-0070_0003817,0.0
DR4_3_STRIPE82-0070_0004736,0.0
DR4_3_STRIPE82-0070_0005824,0.0
DR4_3_STRIPE82-0070_0007409,0.0
DR4_3_STRIPE82-0069_0045211,0.0
DR4_3_STRIPE82-0069_0038669,1.0
DR4_3_STRIPE82-0070_0000297,1.0
DR4_3_STRIPE82-0070_0000761,1.0
DR4_3_STRIPE82-0023_0041201,1.0
DR4_3_STRIPE82-0023_0044512,1.0
DR4_3_STRIPE82-0023_0029265,1.0
DR4_3_STRIPE82-0023_0040652,1.0
DR4_3_STRIPE82-0023_0028429,0.0
DR4_3_STRIPE82-0023_0030775,0.0
DR4_3_STRIPE82-0023_0033839,0.0
DR4_3_STRIPE82-0023_0038548,0.0
DR4_3_STRIPE82-0023_0039213,0.0
DR4_3_STRIPE82-0023_0039999,0.0
DR4_3_STRIPE82-0023_0041278,0.0
DR4_3_STRIPE82-0023_0041929,0.0
DR4_3_STRIPE82-0023_0042927,0.0
DR4_3_STRIPE82-0023_0043894,0.0
DR4_3_STRIPE82-0023_0044721,0.0
DR4_3_STRIPE82-0023_0028491,0.0
DR4_3_STRIPE82-0023_0029709,0.0
DR4_3_STRIPE82-0023_0030992,0.0
DR4_3_STRIPE82-0068_0014999,1.0
DR4_3_STRIPE82-0068_0015800,1.0
DR4_3_STRIPE82-0068_0016014,1.0
DR4_3_STRIPE82-0066_0009460,0.0
DR4_3_STRIPE82-0066_0012243,0.0
DR4_3_STRIPE82-0066_0014335,0.0
DR4_3_STRIPE82-0066_0017854,0.0
DR4_3_STRIPE82-0066_0017981,0.0
DR4_3_STRIPE82-0068_0013444,0.0
DR4_3_STRIPE82-0068_0018564,0.0
DR4_3_STRIPE82-0068_0019449,0.0
DR4_3_STRIPE82-0068_0020107,0.0
DR4_3_STRIPE82-0066_0013182,1.0
DR4_3_STRIPE82-0066_0023564,1.0
DR4_3_STRIPE82-0068_0012230,1.0
DR4_3_STRIPE82-0068_0012774,1.0
DR4_3_STRIPE82-0068_0013836,1.0
DR4_3_STRIPE82-0068_0013381,1.0
DR4_3_STRIPE82-0068_0015351,1.0
DR4_3_STRIPE82-0053_0005062,0.0
DR4_3_STRIPE82-0053_0005541,0.0
DR4_3_STRIPE82-0053_0005958,0.0
DR4_3_STRIPE82-0053_0006685,0.0
DR4_3_STRIPE82-0053_0006733,0.0
DR4_3_STRIPE82-0053_0007201,0.0
DR4_3_STRIPE82-0053_0007535,0.0
DR4_3_STRIPE82-0053_0007608,0.0
DR4_3_STRIPE82-0053_0008413,0.0
DR4_3_STRIPE82-0053_0008429,0.0
DR4_3_STRIPE82-0053_0008776,0.0
DR4_3_STRIPE82-0053_0009846,0.0
DR4_3_STRIPE82-0053_0009953,0.0
DR4_3_STRIPE82-0053_0010057,0.0
DR4_3_STRIPE82-0053_0010211,0.0
DR4_3_STRIPE82-0053_0011861,0.0
DR4_3_STRIPE82-0053_0007887,0.0
DR4_3_STRIPE82-0053_0008237,0.0
DR4_3_STRIPE82-0053_0008747,0.0
DR4_3_STRIPE82-0002_0023829,1.0
DR4_3_STRIPE82-0002_0025121,1.0
DR4_3_STRIPE82-0002_0015378,0.0
DR4_3_STRIPE82-0002_0018956,0.0
DR4_3_STRIPE82-0002_0019060,0.0
DR4_3_STRIPE82-0002_0021795,0.0
DR4_3_STRIPE82-0002_0022393,0.0
DR4_3_STRIPE82-0002_0022824,0.0
DR4_3_STRIPE82-0002_0022848,0.0
DR4_3_STRIPE82-0002_0023820,0.0
DR4_3_STRIPE82-0002_0024796,0.0
DR4_3_STRIPE82-0002_0024989,0.0
DR4_3_STRIPE82-0002_0027238,0.0
DR4_3_STRIPE82-0002_0027677,0.0
DR4_3_STRIPE82-0002_0029302,0.0
DR4_3_STRIPE82-0002_0024061,0.0
DR4_3_STRIPE82-0002_0024260,0.0
DR4_3_STRIPE82-0002_0024243,0.0
DR4_3_STRIPE82-0041_0022562,1.0
DR4_3_STRIPE82-0002_0001343,0.0
DR4_3_STRIPE82-0002_0002779,0.0
DR4_3_STRIPE82-0003_0025317,0.0
DR4_3_STRIPE82-0003_0025896,0.0
DR4_3_STRIPE82-0004_0020059,0.0
DR4_3_STRIPE82-0007_0030433,0.0
DR4_3_STRIPE82-0010_0019959,0.0
DR4_3_STRIPE82-0010_0020563,0.0
DR4_3_STRIPE82-0017_0043860,0.0
DR4_3_STRIPE82-0020_0033646,0.0
DR4_3_STRIPE82-0024_0004176,0.0
DR4_3_STRIPE82-0025_0044140,0.0
DR4_3_STRIPE82-0026_0008851,0.0
DR4_3_STRIPE82-0026_0014065,0.0
DR4_3_STRIPE82-0026_0017947,0.0
DR4_3_STRIPE82-0028_0012797,0.0
DR4_3_STRIPE82-0028_0026138,0.0
DR4_3_STRIPE82-0031_0030102,0.0
DR4_3_STRIPE82-0033_0028545,0.0
DR4_3_STRIPE82-0036_0006069,0.0
DR4_3_STRIPE82-0036_0006685,0.0
DR4_3_STRIPE82-0036_0007804,0.0
DR4_3_STRIPE82-0040_0008126,0.0
DR4_3_STRIPE82-0040_0008350,0.0
DR4_3_STRIPE82-0041_0022483,0.0
DR4_3_STRIPE82-0041_0030573,0.0
DR4_3_STRIPE82-0042_0004553,0.0
DR4_3_STRIPE82-0042_0010453,0.0
DR4_3_STRIPE82-0042_0031981,0.0
DR4_3_STRIPE82-0046_0002324,0.0
DR4_3_STRIPE82-0048_0011218,0.0
DR4_3_STRIPE82-0048_0020118,0.0
DR4_3_STRIPE82-0055_0033304,0.0
DR4_3_STRIPE82-0061_0022397,0.0
DR4_3_STRIPE82-0061_0023952,0.0
DR4_3_STRIPE82-0066_0020740,0.0
DR4_3_STRIPE82-0067_0012961,0.0
DR4_3_STRIPE82-0067_0016750,0.0
DR4_3_STRIPE82-0067_0043115,0.0
DR4_3_STRIPE82-0075_0021644,0.0
DR4_3_STRIPE82-0075_0022545,0.0
DR4_3_STRIPE82-0102_0042578,0.0
DR4_3_STRIPE82-0103_0013070,0.0
DR4_3_STRIPE82-0106_0043990,0.0
DR4_3_STRIPE82-0106_0047949,0.0
DR4_3_STRIPE82-0119_0058654,0.0
DR4_3_STRIPE82-0122_0039202,0.0
DR4_3_STRIPE82-0140_0022663,0.0
DR4_3_STRIPE82-0140_0024156,0.0
DR4_3_STRIPE82-0141_0040662,0.0
DR4_3_STRIPE82-0003_0027255,0.0
DR4_3_STRIPE82-0007_0026718,0.0
DR4_3_STRIPE82-0024_0003429,0.0
DR4_3_STRIPE82-0040_0009934,0.0
DR4_3_STRIPE82-0042_0031825,0.0
DR4_3_STRIPE82-0048_0015134,0.0
DR4_3_STRIPE82-0067_0027258,0.0
DR4_3_STRIPE82-0075_0023874,0.0
DR4_3_STRIPE82-0106_0043792,0.0
DR4_3_STRIPE82-0119_0065519,0.0
DR4_3_STRIPE82-0033_0027083,0.0
DR4_3_STRIPE82-0033_0027180,0.0
DR4_3_STRIPE82-0141_0041177,0.0
DR4_3_STRIPE82-0141_0041913,0.0
DR4_3_STRIPE82-0141_0042943,0.0
DR4_3_STRIPE82-0026_0013029,0.0
DR4_3_STRIPE82-0119_0064178,0.0
DR4_3_STRIPE82-0119_0064658,0.0
DR4_3_STRIPE82-0103_0010091,0.0
DR4_3_STRIPE82-0103_0011714,0.0
DR4_3_STRIPE82-0120_0020904,0.0
DR4_3_STRIPE82-0120_0020920,0.0
DR4_3_STRIPE82-0120_0020942,0.0
DR4_3_STRIPE82-0143_0017810,0.0
DR4_3_STRIPE82-0143_0018830,0.0
DR4_3_STRIPE82-0055_0029316,0.0
DR4_3_STRIPE82-0055_0029731,0.0
DR4_3_STRIPE82-0055_0032648,0.0
DR4_3_STRIPE82-0025_0034051,0.0
DR4_3_STRIPE82-0025_0034389,0.0
DR4_3_STRIPE82-0025_0034610,0.0
DR4_3_STRIPE82-0045_0043404,0.0
DR4_3_STRIPE82-0045_0044148,0.0
DR4_3_STRIPE82-0045_0046619,0.0
DR4_3_STRIPE82-0002_0003043,0.0
DR4_3_STRIPE82-0002_0003048,0.0
DR4_3_STRIPE82-0002_0003144,0.0
DR4_3_STRIPE82-0026_0015824,0.0
DR4_3_STRIPE82-0026_0016355,0.0
DR4_3_STRIPE82-0026_0016559,0.0
DR4_3_STRIPE82-0026_0016568,0.0
DR4_3_STRIPE82-0028_0012646,0.0
DR4_3_STRIPE82-0028_0012692,0.0
DR4_3_STRIPE82-0028_0012718,0.0
DR4_3_STRIPE82-0041_0023823,0.0
DR4_3_STRIPE82-0003_0027190,0.0
DR4_3_STRIPE82-0003_0027746,0.0
DR4_3_STRIPE82-0041_0024671,0.0
DR4_3_STRIPE82-0075_0024352,0.0
DR4_3_STRIPE82-0028_0026573,0.0
DR4_3_STRIPE82-0028_0026621,0.0
DR4_3_STRIPE82-0028_0026723,0.0
DR4_3_STRIPE82-0075_0024261,0.0
DR4_3_STRIPE82-0042_0031826,0.0
DR4_3_STRIPE82-0042_0031936,0.0
DR4_3_STRIPE82-0075_0019103,0.0
DR4_3_STRIPE82-0075_0019763,0.0
DR4_3_STRIPE82-0007_0026140,0.0
DR4_3_STRIPE82-0007_0027125,0.0
DR4_3_STRIPE82-0061_0032203,0.0
DR4_3_STRIPE82-0061_0033009,0.0
DR4_3_STRIPE82-0031_0040934,0.0
DR4_3_STRIPE82-0031_0041933,0.0
DR4_3_STRIPE82-0031_0042134,0.0
DR4_3_STRIPE82-0036_0007115,0.0
DR4_3_STRIPE82-0036_0007217,0.0
DR4_3_STRIPE82-0140_0023430,0.0
DR4_3_STRIPE82-0075_0019678,0.0
DR4_3_STRIPE82-0017_0040467,0.0
DR4_3_STRIPE82-0017_0043418,0.0
DR4_3_STRIPE82-0017_0043510,0.0
DR4_3_STRIPE82-0140_0021692,0.0
DR4_3_STRIPE82-0140_0023318,0.0
DR4_3_STRIPE82-0106_0043814,0.0
DR4_3_STRIPE82-0110_0048262,0.0
DR4_3_STRIPE82-0110_0048354,0.0
DR4_3_STRIPE82-0110_0048954,0.0
DR4_3_STRIPE82-0020_0044208,0.0
DR4_3_STRIPE82-0020_0044584,0.0
DR4_3_STRIPE82-0020_0044876,0.0
DR4_3_STRIPE82-0001_0006417,0.0
DR4_3_STRIPE82-0001_0007728,0.0
DR4_3_STRIPE82-0001_0007918,0.0
DR4_3_STRIPE82-0001_0008235,0.0
DR4_3_STRIPE82-0067_0010184,0.0
DR4_3_STRIPE82-0067_0011186,0.0
DR4_3_STRIPE82-0048_0015024,0.0
DR4_3_STRIPE82-0048_0020760,0.0
DR4_3_STRIPE82-0122_0043862,0.0
DR4_3_STRIPE82-0122_0044181,0.0
DR4_3_STRIPE82-0122_0053974,0.0
DR4_3_STRIPE82-0024_0002020,0.0
DR4_3_STRIPE82-0024_0002837,0.0
DR4_3_STRIPE82-0067_0010281,0.0
DR4_3_STRIPE82-0102_0049612,0.0
DR4_3_STRIPE82-0066_0023286,0.0
DR4_3_STRIPE82-0066_0023482,0.0
DR4_3_STRIPE82-0066_0023578,0.0
DR4_3_STRIPE82-0040_0009414,0.0
DR4_3_STRIPE82-0040_0010455,0.0
DR4_3_STRIPE82-0004_0023106,0.0
DR4_3_STRIPE82-0004_0023710,0.0
DR4_3_STRIPE82-0004_0023783,0.0
DR4_3_STRIPE82-0035_0019633,1.0
DR4_3_STRIPE82-0110_0044127,1.0
DR4_3_STRIPE82-0120_0020716,1.0
DR4_3_STRIPE82-0010_0015065,1.0
DR4_3_STRIPE82-0010_0016126,1.0
DR4_3_STRIPE82-0106_0043406,1.0
DR4_3_STRIPE82-0026_0014222,1.0
DR4_3_STRIPE82-0026_0014313,1.0
DR4_3_STRIPE82-0103_0013781,1.0
DR4_3_STRIPE82-0010_0015944,1.0
DR4_3_STRIPE82-0061_0033732,1.0
DR4_3_STRIPE82-0067_0027212,1.0
DR4_3_STRIPE82-0067_0043618,1.0
DR4_3_STRIPE82-0031_0031915,1.0
DR4_3_STRIPE82-0042_0009358,1.0
DR4_3_STRIPE82-0042_0010638,1.0
DR4_3_STRIPE82-0102_0052304,1.0
DR4_3_STRIPE82-0102_0052142,1.0
DR4_3_STRIPE82-0039_0039321,1.0
DR4_3_STRIPE82-0039_0039916,1.0
DR4_3_STRIPE82-0039_0025461,0.0
DR4_3_STRIPE82-0039_0028359,0.0
DR4_3_STRIPE82-0039_0028659,0.0
DR4_3_STRIPE82-0039_0029977,0.0
DR4_3_STRIPE82-0039_0030051,0.0
DR4_3_STRIPE82-0039_0030625,0.0
DR4_3_STRIPE82-0039_0031104,0.0
DR4_3_STRIPE82-0039_0031185,0.0
DR4_3_STRIPE82-0039_0031432,0.0
DR4_3_STRIPE82-0039_0031868,0.0
DR4_3_STRIPE82-0039_0032796,0.0
DR4_3_STRIPE82-0039_0033150,0.0
DR4_3_STRIPE82-0039_0037336,0.0
DR4_3_STRIPE82-0039_0041511,0.0
DR4_3_STRIPE82-0039_0042415,0.0
DR4_3_STRIPE82-0039_0040610,0.0
DR4_3_STRIPE82-0044_0033801,1.0
DR4_3_STRIPE82-0044_0043726,1.0
DR4_3_STRIPE82-0044_0044032,1.0
DR4_3_STRIPE82-0044_0042923,1.0
DR4_3_STRIPE82-0042_0033556,0.0
DR4_3_STRIPE82-0042_0033994,0.0
DR4_3_STRIPE82-0042_0036736,0.0
DR4_3_STRIPE82-0044_0033429,0.0
DR4_3_STRIPE82-0044_0033547,0.0
DR4_3_STRIPE82-0044_0034212,0.0
DR4_3_STRIPE82-0044_0035142,0.0
DR4_3_STRIPE82-0044_0043358,0.0
DR4_3_STRIPE82-0044_0044487,0.0
DR4_3_STRIPE82-0044_0044638,0.0
DR4_3_STRIPE82-0044_0044648,0.0
DR4_3_STRIPE82-0044_0044759,0.0
DR4_3_STRIPE82-0044_0039568,0.0
DR4_3_STRIPE82-0149_0025729,1.0
DR4_3_STRIPE82-0149_0041669,1.0
DR4_3_STRIPE82-0149_0043183,1.0
DR4_3_STRIPE82-0149_0043415,1.0
DR4_3_STRIPE82-0147_0040264,0.0
DR4_3_STRIPE82-0149_0025351,0.0
DR4_3_STRIPE82-0149_0025831,0.0
DR4_3_STRIPE82-0149_0028038,0.0
DR4_3_STRIPE82-0149_0040821,0.0
DR4_3_STRIPE82-0149_0041278,0.0
DR4_3_STRIPE82-0149_0041769,0.0
DR4_3_STRIPE82-0149_0042845,0.0
DR4_3_STRIPE82-0149_0043053,0.0
DR4_3_STRIPE82-0149_0042030,0.0
DR4_3_STRIPE82-0149_0043109,0.0
DR4_3_STRIPE82-0149_0040389,0.0
DR4_3_STRIPE82-0149_0024633,0.0
DR4_3_STRIPE82-0149_0024639,0.0
DR4_3_STRIPE82-0149_0025230,0.0
DR4_3_STRIPE82-0149_0025706,0.0
DR4_3_STRIPE82-0149_0025715,0.0
DR4_3_STRIPE82-0149_0026625,0.0
DR4_3_STRIPE82-0149_0026924,0.0
DR4_3_STRIPE82-0149_0026949,0.0
DR4_3_STRIPE82-0149_0028362,0.0
DR4_3_STRIPE82-0149_0028431,0.0
DR4_3_STRIPE82-0149_0029648,0.0
DR4_3_STRIPE82-0149_0029878,0.0
DR4_3_STRIPE82-0149_0041197,0.0
DR4_3_STRIPE82-0149_0043166,0.0
DR4_3_STRIPE82-0149_0025864,0.0
DR4_3_STRIPE82-0149_0025948,0.0
DR4_3_STRIPE82-0149_0026564,0.0
DR4_3_STRIPE82-0007_0029896,1.0
DR4_3_STRIPE82-0163_0017132,1.0
DR4_3_STRIPE82-0044_0015410,1.0
DR4_3_STRIPE82-0004_0013642,1.0
DR4_3_STRIPE82-0004_0009141,0.0
DR4_3_STRIPE82-0004_0009162,0.0
DR4_3_STRIPE82-0004_0010378,0.0
DR4_3_STRIPE82-0004_0010649,0.0
DR4_3_STRIPE82-0004_0012871,0.0
DR4_3_STRIPE82-0004_0014721,0.0
DR4_3_STRIPE82-0004_0015682,0.0
DR4_3_STRIPE82-0004_0016672,0.0
DR4_3_STRIPE82-0004_0017530,0.0
DR4_3_STRIPE82-0004_0018383,0.0
DR4_3_STRIPE82-0005_0021836,0.0
DR4_3_STRIPE82-0005_0029727,0.0
DR4_3_STRIPE82-0007_0039503,0.0
DR4_3_STRIPE82-0009_0013176,0.0
DR4_3_STRIPE82-0009_0013219,0.0
DR4_3_STRIPE82-0009_0015378,0.0
DR4_3_STRIPE82-0011_0015984,0.0
DR4_3_STRIPE82-0011_0019172,0.0
DR4_3_STRIPE82-0011_0019647,0.0
DR4_3_STRIPE82-0013_0018752,0.0
DR4_3_STRIPE82-0013_0021211,0.0
DR4_3_STRIPE82-0013_0023713,0.0
DR4_3_STRIPE82-0016_0002702,0.0
DR4_3_STRIPE82-0016_0004302,0.0
DR4_3_STRIPE82-0016_0004578,0.0
DR4_3_STRIPE82-0016_0004888,0.0
DR4_3_STRIPE82-0016_0006951,0.0
DR4_3_STRIPE82-0017_0012132,0.0
DR4_3_STRIPE82-0017_0012205,0.0
DR4_3_STRIPE82-0017_0015638,0.0
DR4_3_STRIPE82-0017_0016313,0.0
DR4_3_STRIPE82-0017_0016947,0.0
DR4_3_STRIPE82-0017_0017217,0.0
DR4_3_STRIPE82-0017_0018434,0.0
DR4_3_STRIPE82-0017_0018559,0.0
DR4_3_STRIPE82-0017_0021569,0.0
DR4_3_STRIPE82-0017_0030186,0.0
DR4_3_STRIPE82-0017_0044561,0.0
DR4_3_STRIPE82-0018_0002101,0.0
DR4_3_STRIPE82-0018_0003272,0.0
DR4_3_STRIPE82-0018_0003439,0.0
DR4_3_STRIPE82-0018_0005083,0.0
DR4_3_STRIPE82-0018_0005701,0.0
DR4_3_STRIPE82-0018_0005919,0.0
DR4_3_STRIPE82-0020_0023612,0.0
DR4_3_STRIPE82-0020_0023815,0.0
DR4_3_STRIPE82-0020_0024124,0.0
DR4_3_STRIPE82-0021_0044497,0.0
DR4_3_STRIPE82-0027_0032949,0.0
DR4_3_STRIPE82-0027_0033303,0.0
DR4_3_STRIPE82-0027_0036083,0.0
DR4_3_STRIPE82-0027_0038675,0.0
DR4_3_STRIPE82-0027_0045207,0.0
DR4_3_STRIPE82-0027_0045859,0.0
DR4_3_STRIPE82-0028_0000424,0.0
DR4_3_STRIPE82-0029_0025151,0.0
DR4_3_STRIPE82-0041_0008058,0.0
DR4_3_STRIPE82-0041_0010639,0.0
DR4_3_STRIPE82-0041_0010674,0.0
DR4_3_STRIPE82-0041_0010907,0.0
DR4_3_STRIPE82-0041_0012870,0.0
DR4_3_STRIPE82-0041_0013981,0.0
DR4_3_STRIPE82-0041_0016316,0.0
DR4_3_STRIPE82-0041_0016907,0.0
DR4_3_STRIPE82-0041_0035345,0.0
DR4_3_STRIPE82-0041_0036275,0.0
DR4_3_STRIPE82-0041_0036988,0.0
DR4_3_STRIPE82-0042_0030820,0.0
DR4_3_STRIPE82-0041_0039684,0.0
DR4_3_STRIPE82-0042_0031400,0.0
DR4_3_STRIPE82-0042_0032701,0.0
DR4_3_STRIPE82-0042_0033376,0.0
DR4_3_STRIPE82-0042_0035255,0.0
DR4_3_STRIPE82-0042_0036069,0.0
DR4_3_STRIPE82-0042_0044981,0.0
DR4_3_STRIPE82-0043_0015817,0.0
DR4_3_STRIPE82-0043_0018834,0.0
DR4_3_STRIPE82-0043_0018862,0.0
DR4_3_STRIPE82-0044_0011503,0.0
DR4_3_STRIPE82-0044_0012716,0.0
DR4_3_STRIPE82-0044_0012925,0.0
DR4_3_STRIPE82-0060_0017839,0.0
DR4_3_STRIPE82-0060_0019039,0.0
DR4_3_STRIPE82-0060_0026088,0.0
DR4_3_STRIPE82-0060_0027549,0.0
DR4_3_STRIPE82-0060_0027596,0.0
DR4_3_STRIPE82-0060_0027697,0.0
DR4_3_STRIPE82-0060_0028152,0.0
DR4_3_STRIPE82-0071_0006514,0.0
DR4_3_STRIPE82-0071_0009531,0.0
DR4_3_STRIPE82-0071_0012109,0.0
DR4_3_STRIPE82-0071_0025759,0.0
DR4_3_STRIPE82-0071_0026205,0.0
DR4_3_STRIPE82-0071_0027547,0.0
DR4_3_STRIPE82-0071_0030589,0.0
DR4_3_STRIPE82-0071_0032859,0.0
DR4_3_STRIPE82-0072_0015114,0.0
DR4_3_STRIPE82-0072_0019705,0.0
DR4_3_STRIPE82-0072_0021181,0.0
DR4_3_STRIPE82-0075_0009662,0.0
DR4_3_STRIPE82-0077_0011627,0.0
DR4_3_STRIPE82-0077_0012938,0.0
DR4_3_STRIPE82-0079_0011365,0.0
DR4_3_STRIPE82-0079_0011439,0.0
DR4_3_STRIPE82-0079_0012621,0.0
DR4_3_STRIPE82-0079_0013427,0.0
DR4_3_STRIPE82-0044_0013990,0.0
DR4_3_STRIPE82-0079_0015160,0.0
DR4_3_STRIPE82-0084_0021137,0.0
DR4_3_STRIPE82-0084_0021209,0.0
DR4_3_STRIPE82-0084_0022833,0.0
