ID,type,CHI2NU,Field_ID
DR4_3_STRIPE82-0073_0021886,0,1.14982457107968,4675_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0022058,0,1.14982457107968,4675_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0022283,0,1.14447504335682,1925_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0022324,0,1.87210483828787,3575_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0022442,0,1.14542084964452,1375_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0022742,0,1.14779200957023,1375_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0022901,0,1.1625157285961,7425_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0023427,0,1.15199654580755,2475_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0023556,0,1.2027211832777,3025_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0023655,0,1.15199654580755,2475_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0023867,0,1.15199654580755,2475_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0024111,0,1.15343365517507,1925_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0024491,0,1.13372293581194,6325_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0024517,0,1.14692984029269,6325_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0024762,0,1.15308199963766,3575_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0025212,0,1.2027211832777,3025_6325_STRIPE82-0073
DR4_3_STRIPE82-0073_0025653,0,1.18585071769895,2475_6875_STRIPE82-0073
DR4_3_STRIPE82-0073_0026492,0,1.32649052198627,5225_7425_STRIPE82-0073
DR4_3_STRIPE82-0073_0027030,0,1.15378159072517,1375_7425_STRIPE82-0073
DR4_3_STRIPE82-0073_0027296,0,1.14455540611831,3025_7425_STRIPE82-0073
DR4_3_STRIPE82-0073_0027369,0,1.35763672599011,4675_7425_STRIPE82-0073
DR4_3_STRIPE82-0073_0027485,0,1.14980065843034,6325_7425_STRIPE82-0073
DR4_3_STRIPE82-0073_0027998,0,1.23217518113924,5775_7425_STRIPE82-0073
DR4_3_STRIPE82-0073_0028500,0,1.16054825488784,5225_6875_STRIPE82-0073
DR4_3_STRIPE82-0073_0029068,0,1.13745896589159,1375_6875_STRIPE82-0073
DR4_3_STRIPE82-0073_0029626,0,1.15193608399243,3025_6875_STRIPE82-0073
DR4_3_STRIPE82-0073_0029942,0,1.15600013560984,7425_6875_STRIPE82-0073
DR4_3_STRIPE82-0073_0031561,0,1.21977613225149,4675_9625_STRIPE82-0073
DR4_3_STRIPE82-0073_0032587,0,1.94548294532899,4125_9075_STRIPE82-0073
DR4_3_STRIPE82-0073_0035028,0,1.14810011057791,4675_9075_STRIPE82-0073
DR4_3_STRIPE82-0073_0035079,0,1.15415137376587,4125_9075_STRIPE82-0073
DR4_3_STRIPE82-0073_0038934,0,1.15542833691994,1925_7975_STRIPE82-0073
DR4_3_STRIPE82-0073_0039893,0,1.16237257614272,3575_7425_STRIPE82-0073
DR4_3_STRIPE82-0074_0000385,0,1.97641414582777,7425_825_STRIPE82-0074
DR4_3_STRIPE82-0074_0002393,0,1.54532341361071,7425_1375_STRIPE82-0074
DR4_3_STRIPE82-0074_0003571,0,1.30792720497608,6875_1375_STRIPE82-0074
DR4_3_STRIPE82-0075_0016111,0,1.15415988775017,9625_4675_STRIPE82-0075
DR4_3_STRIPE82-0075_0021187,0,1.14925266520656,8525_5775_STRIPE82-0075
DR4_3_STRIPE82-0075_0023961,0,1.15257171857955,9075_6325_STRIPE82-0075
DR4_3_STRIPE82-0073_0016804,0,1.84629854582636,1375_4675_STRIPE82-0073
DR4_3_STRIPE82-0073_0016917,0,1.84629854582636,1375_4675_STRIPE82-0073
DR4_3_STRIPE82-0073_0019331,0,1.15629638427291,1375_5225_STRIPE82-0073
DR4_3_STRIPE82-0073_0025843,0,186.756228167872,5775_10175_STRIPE82-0073
DR4_3_STRIPE82-0073_0009354,1,1.69862481986544,3025_3025_STRIPE82-0073
DR4_3_STRIPE82-0073_0012957,1,1.83715626812561,3575_3575_STRIPE82-0073
DR4_3_STRIPE82-0073_0020817,1,1.17249131307072,2475_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0022256,1,1.14447504335682,1925_5775_STRIPE82-0073
DR4_3_STRIPE82-0073_0028037,1,1.35763672599011,4675_7425_STRIPE82-0073
DR4_3_STRIPE82-0073_0030470,1,154.687672443142,6325_10175_STRIPE82-0073
DR4_3_STRIPE82-0011_0032853,2,80.2928776946174,3025_7975_STRIPE82-0011
DR4_3_STRIPE82-0011_0023038,0,1.32119266603485,5775_5775_STRIPE82-0011
DR4_3_STRIPE82-0011_0026068,0,1.14990034489463,6325_6325_STRIPE82-0011
DR4_3_STRIPE82-0011_0026293,0,1.14822558100999,3575_6325_STRIPE82-0011
DR4_3_STRIPE82-0011_0027540,0,1.1461490364466,2475_6875_STRIPE82-0011
DR4_3_STRIPE82-0011_0027550,0,1.9278547891628,3575_6875_STRIPE82-0011
DR4_3_STRIPE82-0011_0028203,0,1.15185090855757,2475_6875_STRIPE82-0011
DR4_3_STRIPE82-0011_0028831,0,1.14680682718531,3025_6875_STRIPE82-0011
DR4_3_STRIPE82-0011_0029161,0,1.9278547891628,3575_6875_STRIPE82-0011
DR4_3_STRIPE82-0011_0030166,0,1.15490934834492,2475_7425_STRIPE82-0011
DR4_3_STRIPE82-0011_0032529,0,1.15468639681717,4125_9625_STRIPE82-0011
DR4_3_STRIPE82-0011_0032563,0,1.15606887612186,3575_9625_STRIPE82-0011
DR4_3_STRIPE82-0011_0032911,0,1.16858482243808,4675_9625_STRIPE82-0011
DR4_3_STRIPE82-0011_0033911,0,1.15645363827122,3575_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0034405,0,1.13872538906672,3575_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0034839,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0034947,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0035493,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0035558,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0035584,0,1.15645363827122,3575_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0035791,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0035989,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0036246,0,1.15136321495523,3025_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0036908,0,1.15683199495529,3025_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0037147,0,1.50643050496439,5775_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0037436,0,1.14322837286042,5775_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0037796,0,1.50643050496439,5775_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0037865,0,1.22217355667561,3575_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0038069,0,1.22217355667561,3575_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0038149,0,1.15029933310688,4125_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0038612,0,1.15425691122895,3025_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0038668,0,1.22217355667561,3575_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0038879,0,1.15029933310688,4125_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0039031,0,1.22217355667561,3575_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0039583,0,1.15339254446274,4675_7975_STRIPE82-0011
DR4_3_STRIPE82-0011_0041693,0,1.15053274415083,3575_7975_STRIPE82-0011
DR4_3_STRIPE82-0011_0042406,0,1.15339254446274,4675_7975_STRIPE82-0011
DR4_3_STRIPE82-0011_0042507,0,1.14571998446326,6325_7425_STRIPE82-0011
DR4_3_STRIPE82-0011_0042674,0,1.15645363827122,3575_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0043110,0,1.14792950156069,3025_7425_STRIPE82-0011
DR4_3_STRIPE82-0011_0043507,0,1.15043615638141,4675_7425_STRIPE82-0011
DR4_3_STRIPE82-0012_0001608,0,1.14348962099251,2475_1375_STRIPE82-0012
DR4_3_STRIPE82-0012_0002188,0,1.14887958568808,5225_1375_STRIPE82-0012
DR4_3_STRIPE82-0012_0004462,0,1.14618627887109,4675_1925_STRIPE82-0012
DR4_3_STRIPE82-0012_0005184,0,1.1547108101997,1925_1925_STRIPE82-0012
DR4_3_STRIPE82-0012_0005819,0,1.44030836546328,5225_1925_STRIPE82-0012
DR4_3_STRIPE82-0011_0036875,0,1.15533622354081,4125_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0038127,0,1.15029933310688,4125_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0038139,0,1.15029933310688,4125_8525_STRIPE82-0011
DR4_3_STRIPE82-0011_0034690,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0036099,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0036512,0,1.14944689488829,4125_9075_STRIPE82-0011
DR4_3_STRIPE82-0011_0032828,1,1.15998314474881,4125_9625_STRIPE82-0011
DR4_3_STRIPE82-0011_0032939,1,28.987278565047,4125_10175_STRIPE82-0011
DR4_3_STRIPE82-0011_0039569,1,1.15339254446274,4675_7975_STRIPE82-0011
DR4_3_STRIPE82-0011_0041010,1,80.2928776946174,3025_7975_STRIPE82-0011
DR4_3_STRIPE82-0011_0041220,1,1.16054859097844,5225_7975_STRIPE82-0011
DR4_3_STRIPE82-0012_0000952,1,999.604547212289,3025_825_STRIPE82-0012
DR4_3_STRIPE82-0012_0005952,1,1.14903541196847,3025_1925_STRIPE82-0012
DR4_3_STRIPE82-0059_0020843,0,1.19488649579499,1925_4675_STRIPE82-0059
DR4_3_STRIPE82-0059_0028761,0,1.12219562829513,3025_5775_STRIPE82-0059
DR4_3_STRIPE82-0059_0022956,0,1.14801158517121,3575_4675_STRIPE82-0059
DR4_3_STRIPE82-0059_0029820,0,1.14876403198236,1375_5775_STRIPE82-0059
DR4_3_STRIPE82-0059_0030506,0,1.31278982042688,4125_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0030550,0,1.15960671404041,2475_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0030932,0,1.15960671404041,2475_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0031019,0,1.37874744886115,1925_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0031320,0,1.37874744886115,1925_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0032578,0,1.15960671404041,2475_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0033774,0,1.26891100348469,3575_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0035744,0,1.15755657117132,3025_6875_STRIPE82-0059
DR4_3_STRIPE82-0059_0040040,0,1.20295499757724,2475_7975_STRIPE82-0059
DR4_3_STRIPE82-0059_0040788,0,1.15042625443139,3575_7425_STRIPE82-0059
DR4_3_STRIPE82-0059_0042882,0,1.15808510178511,2475_8525_STRIPE82-0059
DR4_3_STRIPE82-0061_0025508,0,43.3538663194868,10175_5225_STRIPE82-0061
DR4_3_STRIPE82-0061_0025616,0,1.16424316867872,9075_5225_STRIPE82-0061
DR4_3_STRIPE82-0061_0032933,0,1.18114383266498,7975_6325_STRIPE82-0061
DR4_3_STRIPE82-0061_0035238,0,1.15446022781915,9625_6875_STRIPE82-0061
DR4_3_STRIPE82-0061_0035239,0,34.9702040476922,10175_6875_STRIPE82-0061
DR4_3_STRIPE82-0061_0038289,0,1.15608176637889,9625_7425_STRIPE82-0061
DR4_3_STRIPE82-0061_0041569,0,1.15105905789514,9625_7425_STRIPE82-0061
DR4_3_STRIPE82-0061_0049707,0,1.1508402825207,9625_9075_STRIPE82-0061
DR4_3_STRIPE82-0059_0032436,0,27.0092608099295,1375_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0032851,0,27.0092608099295,1375_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0027875,0,1.26141172680425,1925_5775_STRIPE82-0059
DR4_3_STRIPE82-0059_0021512,1,19.7297837051615,1375_4675_STRIPE82-0059
DR4_3_STRIPE82-0059_0026491,1,25.1664045223611,1375_5225_STRIPE82-0059
DR4_3_STRIPE82-0059_0034489,1,38.5540742124584,1375_6875_STRIPE82-0059
DR4_3_STRIPE82-0061_0045269,1,33.5069637818505,10175_7425_STRIPE82-0061
DR4_3_STRIPE82-0059_0034858,1,27.0092608099295,1375_6325_STRIPE82-0059
DR4_3_STRIPE82-0059_0028963,1,1.26141172680425,1925_5775_STRIPE82-0059
DR4_3_STRIPE82-0059_0029151,1,1.26141172680425,1925_5775_STRIPE82-0059
DR4_3_STRIPE82-0023_0011755,0,1.15503618054506,1925_3575_STRIPE82-0023
DR4_3_STRIPE82-0023_0012493,0,1.15390596306891,2475_3575_STRIPE82-0023
DR4_3_STRIPE82-0023_0013502,0,1.15390596306891,2475_3575_STRIPE82-0023
DR4_3_STRIPE82-0023_0013541,0,1.15390596306891,2475_3575_STRIPE82-0023
DR4_3_STRIPE82-0023_0016101,0,1.16556815646238,2475_4125_STRIPE82-0023
DR4_3_STRIPE82-0023_0016573,0,1.36253707576387,3025_4675_STRIPE82-0023
DR4_3_STRIPE82-0023_0016865,0,1.15347918705937,3575_4675_STRIPE82-0023
DR4_3_STRIPE82-0025_0012607,0,1.29635589270389,9075_3575_STRIPE82-0025
DR4_3_STRIPE82-0025_0014889,0,1.29635589270389,9075_3575_STRIPE82-0025
DR4_3_STRIPE82-0025_0015898,0,1.40064396269926,9075_4125_STRIPE82-0025
DR4_3_STRIPE82-0025_0017413,0,1.14906894887941,9625_4125_STRIPE82-0025
DR4_3_STRIPE82-0025_0017414,0,1.40064396269926,9075_4125_STRIPE82-0025
DR4_3_STRIPE82-0025_0017557,0,1.92187536504108,8525_4125_STRIPE82-0025
DR4_3_STRIPE82-0025_0018096,0,1.40064396269926,9075_4125_STRIPE82-0025
DR4_3_STRIPE82-0025_0019109,0,1.14174774672395,9625_4675_STRIPE82-0025
DR4_3_STRIPE82-0025_0020368,0,1.1579597431086,9075_4675_STRIPE82-0025
DR4_3_STRIPE82-0025_0020492,0,1.16583050295727,9625_4675_STRIPE82-0025
DR4_3_STRIPE82-0025_0020996,0,1.14652727172899,8525_4675_STRIPE82-0025
DR4_3_STRIPE82-0025_0021384,0,1.15334488719285,9625_5225_STRIPE82-0025
DR4_3_STRIPE82-0025_0022155,0,1.15058373682565,9075_5225_STRIPE82-0025
DR4_3_STRIPE82-0025_0022673,0,1.15334488719285,9625_5225_STRIPE82-0025
DR4_3_STRIPE82-0025_0026705,0,1.14962768246848,9625_6325_STRIPE82-0025
DR4_3_STRIPE82-0025_0027087,0,1.14627609703719,8525_5775_STRIPE82-0025
DR4_3_STRIPE82-0023_0016111,0,1.17059491280284,1925_4125_STRIPE82-0023
DR4_3_STRIPE82-0023_0016610,0,1.16556815646238,2475_4125_STRIPE82-0023
DR4_3_STRIPE82-0025_0021581,0,1.15058373682565,9075_5225_STRIPE82-0025
DR4_3_STRIPE82-0025_0021810,0,1.15058373682565,9075_5225_STRIPE82-0025
DR4_3_STRIPE82-0023_0011709,1,11.8331466776019,1375_3575_STRIPE82-0023
DR4_3_STRIPE82-0023_0015396,1,13.0859125871656,1375_4125_STRIPE82-0023
DR4_3_STRIPE82-0023_0015478,1,13.0859125871656,1375_4125_STRIPE82-0023
DR4_3_STRIPE82-0025_0015832,1,54.2650611513802,10175_4125_STRIPE82-0025
DR4_3_STRIPE82-0025_0017350,1,54.2650611513802,10175_4125_STRIPE82-0025
DR4_3_STRIPE82-0025_0019858,1,1.1579597431086,9075_4675_STRIPE82-0025
DR4_3_STRIPE82-0023_0016353,1,1.17059491280284,1925_4125_STRIPE82-0023
DR4_3_STRIPE82-0025_0023577,1,1.15058373682565,9075_5225_STRIPE82-0025
DR4_3_STRIPE82-0009_0036071,2,1.14367737130423,4125_6325_STRIPE82-0009
DR4_3_STRIPE82-0009_0038904,2,1.15161422228153,4125_6875_STRIPE82-0009
DR4_3_STRIPE82-0009_0008381,0,1.30291075599209,4675_2475_STRIPE82-0009
DR4_3_STRIPE82-0009_0011625,0,1.1536754258548,3025_3025_STRIPE82-0009
DR4_3_STRIPE82-0009_0013238,0,1.1560256211697,4125_3025_STRIPE82-0009
DR4_3_STRIPE82-0009_0013723,0,1.20183484388519,5225_3025_STRIPE82-0009
DR4_3_STRIPE82-0009_0014387,0,1.13976515214484,4675_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0015090,0,1.49075610847458,3025_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0015338,0,1.26906651733958,3575_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0015371,0,1.18302153260029,4675_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0015850,0,1.3114724706898,4125_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0015870,0,1.26906651733958,3575_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0016262,0,1.3114724706898,4125_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0016455,0,1.3114724706898,4125_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0016517,0,1.49075610847458,3025_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0016644,0,1.18302153260029,4675_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0017362,0,1.185061596012,5225_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0017499,0,1.18302153260029,4675_3575_STRIPE82-0009
DR4_3_STRIPE82-0009_0020922,0,1.14773062638337,3025_4125_STRIPE82-0009
DR4_3_STRIPE82-0009_0021857,0,1.31126985170808,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0022094,0,1.31126985170808,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0023270,0,1.16239488248742,3025_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0023804,0,1.31126985170808,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0023905,0,1.51557528312316,3575_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0024243,0,1.31126985170808,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0024586,0,1.31126985170808,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0026015,0,1.17463769931987,4125_5225_STRIPE82-0009
DR4_3_STRIPE82-0009_0028077,0,1.23276639109568,3575_5225_STRIPE82-0009
DR4_3_STRIPE82-0009_0029085,0,1.29377094839346,3025_5775_STRIPE82-0009
DR4_3_STRIPE82-0009_0040578,0,1.13599613217687,4125_7425_STRIPE82-0009
DR4_3_STRIPE82-0009_0025170,1,1.15213740212118,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0024426,1,1.31126985170808,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0025757,1,1.31126985170808,4125_4675_STRIPE82-0009
DR4_3_STRIPE82-0009_0037583,1,1.15161422228153,4125_6875_STRIPE82-0009
DR4_3_STRIPE82-0029_0006919,0,1.19876029469765,6875_1925_STRIPE82-0029
DR4_3_STRIPE82-0029_0007365,0,1.14494350710337,6325_1925_STRIPE82-0029
DR4_3_STRIPE82-0029_0008640,0,1.14558336963423,5775_1925_STRIPE82-0029
DR4_3_STRIPE82-0029_0009882,0,1.19760340010564,5775_2475_STRIPE82-0029
DR4_3_STRIPE82-0029_0010273,0,1.14898858144091,6875_2475_STRIPE82-0029
DR4_3_STRIPE82-0029_0011945,0,1.19760340010564,5775_2475_STRIPE82-0029
DR4_3_STRIPE82-0029_0012201,0,1.16625628824529,5225_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0012234,0,1.15297660367551,5775_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0012540,0,1.16625628824529,5225_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0013223,0,1.15297660367551,5775_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0013794,0,1.15479357793857,7425_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0014539,0,1.1487338358178,6875_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0015051,0,1.15140204534824,6875_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0015052,0,1.15479357793857,7425_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0015142,0,1.15058170975391,8525_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0015448,0,1.1487338358178,6875_3025_STRIPE82-0029
DR4_3_STRIPE82-0029_0015493,0,1.45310712046097,5775_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0016245,0,1.45310712046097,5775_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0016426,0,1.16071059737386,7425_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0016478,0,1.14270821439367,6325_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0016575,0,1.14270821439367,6325_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0016735,0,1.45310712046097,5775_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0017420,0,1.14270821439367,6325_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0017891,0,1.14270821439367,6325_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0019048,0,1.16839074446791,5775_4125_STRIPE82-0029
DR4_3_STRIPE82-0029_0019355,0,1.15422771699027,6325_4125_STRIPE82-0029
DR4_3_STRIPE82-0029_0020153,0,1.14270821439367,6325_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0025813,0,1.15946822434689,5775_5225_STRIPE82-0029
DR4_3_STRIPE82-0029_0026203,0,1.65897777518638,4125_5225_STRIPE82-0029
DR4_3_STRIPE82-0029_0028909,0,1.16404306983084,6325_5775_STRIPE82-0029
DR4_3_STRIPE82-0029_0016390,0,1.22536680403897,6875_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0027605,1,6.31055287979782,6325_5225_STRIPE82-0029
DR4_3_STRIPE82-0029_0017103,1,1.22536680403897,6875_3575_STRIPE82-0029
DR4_3_STRIPE82-0029_0017522,1,1.22536680403897,6875_3575_STRIPE82-0029
DR4_3_STRIPE82-0143_0013681,0,1.203220346094,9075_4125_STRIPE82-0143
DR4_3_STRIPE82-0143_0009147,0,1.14640934328799,7425_3025_STRIPE82-0143
DR4_3_STRIPE82-0143_0013216,0,1.14324810620657,6875_3575_STRIPE82-0143
DR4_3_STRIPE82-0143_0014473,0,1.29372616406837,6325_4125_STRIPE82-0143
DR4_3_STRIPE82-0143_0016071,0,1.29372616406837,6325_4125_STRIPE82-0143
DR4_3_STRIPE82-0143_0017704,0,1.26781358841114,6325_4675_STRIPE82-0143
DR4_3_STRIPE82-0143_0017780,0,1.26781358841114,6325_4675_STRIPE82-0143
DR4_3_STRIPE82-0143_0018996,0,1.42826749473036,5775_5225_STRIPE82-0143
DR4_3_STRIPE82-0143_0020889,0,1.42826749473036,5775_5225_STRIPE82-0143
DR4_3_STRIPE82-0143_0022501,0,1.24813426841801,7425_5775_STRIPE82-0143
DR4_3_STRIPE82-0143_0022858,0,1.17214591992477,6875_5775_STRIPE82-0143
DR4_3_STRIPE82-0143_0010610,0,1.14570451562563,7425_3025_STRIPE82-0143
DR4_3_STRIPE82-0143_0003002,1,4.35347672661314,8525_1925_STRIPE82-0143
DR4_3_STRIPE82-0119_0058188,0,1.16521733684239,9075_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0060491,0,1.52799137897092,9625_8525_STRIPE82-0119
DR4_3_STRIPE82-0119_0062225,0,1.15479918240219,9075_7975_STRIPE82-0119
DR4_3_STRIPE82-0119_0062596,0,1.19502056736447,9625_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0063862,0,1.15457663639687,9625_8525_STRIPE82-0119
DR4_3_STRIPE82-0119_0065032,0,1.2313446428576,9075_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0066410,0,1.16521733684239,9075_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0068166,0,1.16183206589979,9625_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0070544,0,1.52799137897092,9625_8525_STRIPE82-0119
DR4_3_STRIPE82-0119_0072110,0,1.15368644308447,7975_8525_STRIPE82-0119
DR4_3_STRIPE82-0119_0072768,0,1.52799137897092,9625_8525_STRIPE82-0119
DR4_3_STRIPE82-0120_0000558,0,1.15550933234015,9075_1375_STRIPE82-0120
DR4_3_STRIPE82-0119_0060644,0,3.10163763547263,8525_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0069083,0,1.43534627297703,8525_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0061056,0,1.2313446428576,9075_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0062248,0,1.2313446428576,9075_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0062442,0,1.2313446428576,9075_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0066291,0,1.16183206589979,9625_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0066390,0,1.16183206589979,9625_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0060145,0,53.2767852878339,10175_8525_STRIPE82-0119
DR4_3_STRIPE82-0119_0058255,1,44.9791017072021,10175_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0060539,1,447.41888724966,9075_10175_STRIPE82-0119
DR4_3_STRIPE82-0119_0066099,1,44.9791017072021,10175_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0068981,1,53.2767852878339,10175_8525_STRIPE82-0119
DR4_3_STRIPE82-0119_0072105,1,53.2767852878339,10175_8525_STRIPE82-0119
DR4_3_STRIPE82-0119_0071559,1,1.38814931637879,8525_9075_STRIPE82-0119
DR4_3_STRIPE82-0119_0066360,1,1.16183206589979,9625_9075_STRIPE82-0119
DR4_3_STRIPE82-0035_0015875,0,1.16665788277328,6875_4675_STRIPE82-0035
DR4_3_STRIPE82-0035_0016423,0,1.17007850387409,6875_5225_STRIPE82-0035
DR4_3_STRIPE82-0035_0017044,0,1.1738897606687,8525_5225_STRIPE82-0035
DR4_3_STRIPE82-0035_0017160,0,1.16765080692459,7975_5225_STRIPE82-0035
DR4_3_STRIPE82-0035_0018224,0,1.16238154732836,7425_5225_STRIPE82-0035
DR4_3_STRIPE82-0035_0018928,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0019075,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0019208,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0019257,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0019263,0,1.19933736767546,7425_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0019574,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0019899,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0020528,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0020661,0,1.18126861515393,7975_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0020863,0,1.18126861515393,7975_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0020866,0,1.17647420760891,7975_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0021028,0,1.16941029453284,8525_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0021273,0,1.18126861515393,7975_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0021654,0,1.18126861515393,7975_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0021933,0,1.23043165587236,8525_6325_STRIPE82-0035
